V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
37,Dependiente,126569,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Bajo
53,Independiente,228723,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
29,Dependiente,40295,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
30,Dependiente,158420,Técnico,Conviviente,Medio,Media,Masculino,0,0,25,Bajo
22,Dependiente,324445,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Alto
44,Independiente,202872,Secundaria,Soltero,Alto,Baja,Femenino,0,0,25,Alto
43,Dependiente,313181,Secundaria,Soltero,Alto,Media,Masculino,0,0,38,Alto
31,Dependiente,117346,Secundaria,Soltero,Alto,Alta,Masculino,0,0,48,Medio
45,Dependiente,320192,Sin estudios,Soltero,Bajo,Bajo,Femenino,0,0,40,Bajo
48,Dependiente,75104,Técnico,Soltero,Alto,Alta,Masculino,0,0,50,Alto
56,Dependiente,134153,Primaria,Soltero,Medio,Media,Masculino,0,0,40,Bajo
67,Dependiente,111321,Técnico,Soltero,Bajo,Media,Masculino,0,0,16,Bajo
22,Dependiente,378104,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
58,Dependiente,570562,Secundaria,Caso,Alto,Alta,Masculino,0,0,38,Bajo
43,Mixto,56920,Secundaria,Soltero,Alto,Alta,Masculino,2000,0,60,Alto
63,Dependiente,208862,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Bajo
54,Dependiente,194580,Técnico,Soltero,Bajo,Media,Masculino,0,0,50,Bajo
27,Dependiente,91501,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Bajo
43,Dependiente,373403,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Bajo
44,NA,195488,Secundaria,Conviviente,NA,NA,Femenino,0,0,36,Bajo
41,Dependiente,203451,Secundaria,Soltero,Alto,Alta,Femenino,0,0,15,Medio
23,Dependiente,109952,Secundaria,Soltero,Alto,Alta,Masculino,0,0,60,Alto
20,Dependiente,142673,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,45,Medio
17,Dependiente,198124,Secundaria,Conviviente,Alto,Alta,Masculino,4800,0,20,Alto
25,Dependiente,236267,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
24,Dependiente,113466,Técnico,Conviviente,Bajo,Media,Masculino,0,0,40,Bajo
24,Dependiente,128477,Superior,Conviviente,Alto,Alta,Femenino,0,0,40,Bajo
79,Dependiente,120707,Superior,Soltero,Alto,Alta,Masculino,20051,0,35,Alto
29,Independiente,116751,Técnico,Soltero,Medio,Alta,Masculino,0,0,56,Bajo
27,Dependiente,72887,Secundaria,Conviviente,Alto,Media,Masculino,0,0,40,Alto
47,Dependiente,192894,Técnico,Soltero,Bajo,Media,Masculino,0,1902,45,Medio
45,Dependiente,242391,Técnico,Soltero,Bajo,Media,Masculino,0,0,60,Alto
54,Dependiente,156003,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
54,Dependiente,179704,Técnico,Soltero,Medio,Media,Masculino,0,0,45,Medio
29,Dependiente,308136,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
24,Dependiente,196943,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
27,Independiente,216013,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
64,NA,108082,Secundaria,Soltero,NA,NA,Masculino,0,0,40,Bajo
65,Dependiente,170939,Técnico,Soltero,Alto,Alta,Masculino,6723,0,40,Bajo
25,Dependiente,111058,Secundaria,Conviviente,Alto,Alta,Masculino,0,1980,40,Medio
40,Dependiente,439919,Primaria,Soltero,Medio,Media,Masculino,0,0,40,Medio
32,Dependiente,148207,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Bajo
35,Dependiente,224566,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,60,Alto
45,Dependiente,421412,Secundaria,Soltero,Alto,Alta,Masculino,0,0,45,Alto
34,Dependiente,117529,Secundaria,Soltero,Alto,Alta,Masculino,0,0,54,Alto
30,Mixto,182833,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Medio
43,Dependiente,145711,Secundaria,Soltero,Alto,Alta,Masculino,0,0,72,Alto
28,Dependiente,250679,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
79,NA,165209,Secundaria,Soltero,NA,NA,Masculino,0,0,40,Bajo
51,Dependiente,208302,Técnico,Soltero,Alto,Alta,Masculino,0,0,38,Alto
59,NA,145574,Técnico,Soltero,NA,NA,Masculino,0,0,35,Alto
23,Dependiente,376416,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
47,Independiente,218596,Técnico,Soltero,Bajo,Alta,Femenino,0,0,40,Bajo
33,Dependiente,199227,Técnico,Soltero,Bajo,Media,M,0,0,55,Medio
31,Dependiente,125457,Secundaria,Conviviente,Alto,Alta,Masculino,4800,0,45,Alto
47,Independiente,120429,Superior,Soltero,Alto,Alta,Masculino,15024,0,50,Alto
40,Dependiente,92036,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
18,Dependiente,80616,Primaria,Conviviente,Medio,Media,Masculino,0,0,27,Medio
43,Dependiente,170785,Secundaria,Soltero,Alto,Alta,Masculino,0,0,55,Medio
50,Dependiente,171924,Técnico,Soltero,Alto,Alta,Masculino,0,0,43,Alto
24,Dependiente,314823,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
58,Independiente,489085,Técnico,Soltero,Alto,Alta,Masculino,0,0,40,Medio
25,Dependiente,265618,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Bajo
29,Dependiente,128777,Primaria,Soltero,Medio,Alta,Femenino,0,0,55,Bajo
20,Dependiente,298635,Secundaria,Conviviente,Alto,Alta,M,0,0,30,Medio
22,Dependiente,208946,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,25,Alto
49,Dependiente,173115,Primaria,Conviviente,Medio,Media,Masculino,4416,0,99,Medio
21,Dependiente,111676,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Medio
49,Dependiente,133729,Secundaria,Soltero,Alto,Alta,Masculino,0,0,17,Alto
51,Dependiente,215404,Técnico,Soltero,Alto,Alta,Masculino,15024,0,40,Alto
29,Dependiente,405083,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Bajo
27,Dependiente,214695,Secundaria,Conviviente,Medio,Media,Masculino,0,0,60,Bajo
20,Dependiente,188612,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,38,Alto
24,Dependiente,604537,Secundaria,Conviviente,Alto,Baja,Masculino,0,0,40,Medio
43,Dependiente,163108,Secundaria,Soltero,Alto,Alta,Masculino,0,0,99,Bajo
64,Independiente,175534,Superior,Soltero,Alto,Alta,Masculino,0,0,40,Alto
59,Dependiente,188041,Secundaria,Soltero,Medio,Media,Masculino,0,0,40,Medio
39,Mixto,204501,Superior,Soltero,Alto,Alta,M,0,0,50,Alto
23,Dependiente,56774,Secundaria,Conviviente,Medio,Media,Masculino,0,0,40,Medio
28,Dependiente,114158,Técnico,Conviviente,Bajo,Bajo,Femenino,0,0,15,Bajo
62,NA,125493,Secundaria,Soltero,NA,NA,Femenino,5178,0,40,Alto
51,Dependiente,254230,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
58,Dependiente,210673,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Alto
32,Dependiente,56328,Técnico,Soltero,Medio,Media,Femenino,0,0,8,Medio
37,Dependiente,189922,Técnico,Soltero,Alto,Alta,Masculino,0,0,50,Alto
57,Independiente,110417,Secundaria,Soltero,Alto,Alta,Masculino,NA,0,40,Alto
22,Dependiente,175883,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Medio
17,Dependiente,114420,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,30,Alto
24,Dependiente,128061,Secundaria,Conviviente,Alto,Alta,Femenino,594,0,15,Bajo
38,Dependiente,79619,Técnico,Soltero,Medio,Media,Masculino,0,0,42,Medio
31,Dependiente,145935,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
25,Dependiente,421467,Técnico,Conviviente,Bajo,Media,Masculino,0,0,26,Bajo
29,Dependiente,130438,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
57,Dependiente,211804,Técnico,Soltero,Bajo,Media,Masculino,3103,0,50,Medio
42,Dependiente,77373,Secundaria,Soltero,Alto,Alta,Masculino,0,0,38,Alto
23,Dependiente,109307,Técnico,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
49,Independiente,122066,Superior,Soltero,Alto,Alta,Masculino,0,0,45,Alto
21,Mixto,300812,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,25,Alto
31,Dependiente,226443,Secundaria,Soltero,Alto,Alta,Masculino,0,0,55,Alto
41,Dependiente,154374,Secundaria,Soltero,Alto,Baja,Masculino,0,0,45,Alto
25,Independiente,163101,Técnico,Conviviente,Bajo,Alta,Masculino,0,0,45,Bajo
51,Dependiente,392286,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
32,Dependiente,216145,Secundaria,Conviviente,Alto,Alta,Masculino,4650,0,45,Medio
38,Independiente,107513,Secundaria,Soltero,Bajo,Bajo,Masculino,0,0,40,Bajo
38,Independiente,272944,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
57,Dependiente,195176,Superior,Conviviente,Alto,Alta,Masculino,0,0,80,Alto
49,Dependiente,129640,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Bajo
20,Dependiente,203240,Técnico,Conviviente,Medio,Media,Femenino,0,0,30,Medio
67,Dependiente,126849,Primaria,Soltero,Medio,Media,Masculino,0,0,20,Medio
23,Dependiente,39615,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,10,Bajo
57,Independiente,132717,Técnico,Soltero,Bajo,Media,Masculino,0,0,45,Bajo
56,Dependiente,124137,Secundaria,Soltero,Alto,Alta,Masculino,0,0,41,Alto
39,Dependiente,181705,Secundaria,Soltero,Alto,Alta,M,0,0,45,Bajo
20,Dependiente,299047,Secundaria,Conviviente,Alto,Alta,Femenino,4800,0,20,Alto
44,Dependiente,111275,Secundaria,Soltero,Bajo,Bajo,Femenino,0,0,56,Bajo
41,NA,217921,Primaria,Soltero,NA,NA,Femenino,0,0,40,Bajo
25,NA,39901,Técnico,Soltero,NA,NA,Masculino,0,0,60,Bajo
38,Independiente,34364,Superior,Soltero,Alto,Alta,Femenino,0,0,40,Bajo
47,Dependiente,298037,Técnico,Soltero,Bajo,Alta,Femenino,0,0,44,Bajo
37,Dependiente,86459,Técnico,Conviviente,Bajo,Alta,Masculino,0,0,50,Bajo
57,Independiente,111224,Técnico,Soltero,Bajo,Alta,Masculino,0,0,39,Bajo
17,NA,145258,Secundaria,Conviviente,NA,NA,Femenino,0,0,25,Bajo
44,Dependiente,242619,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
24,Dependiente,190968,Secundaria,Soltero,Alto,Alta,Masculino,0,0,48,Bajo
65,Dependiente,111483,Secundaria,Soltero,Alto,Alta,Masculino,0,2174,10,Alto
35,NA,139770,Técnico,Soltero,NA,NA,Femenino,0,0,20,Alto
20,Dependiente,39478,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,70,Bajo
24,Dependiente,266926,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
21,Dependiente,275291,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,12,Medio
37,Dependiente,212826,Secundaria,Soltero,Alto,Alta,M,0,0,40,Alto
21,Dependiente,199915,Secundaria,Conviviente,Alto,Alta,Femenino,2000,0,40,Alto
33,Dependiente,208180,Técnico,Conviviente,Alto,Alta,Femenino,0,0,40,Alto
26,Independiente,126327,Técnico,Conviviente,Bajo,Alta,Femenino,0,0,40,Bajo
30,Dependiente,226443,Técnico,Soltero,Bajo,Media,Masculino,0,0,50,Medio
62,Dependiente,416829,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,21,Alto
31,Dependiente,182896,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Alto
56,Independiente,571017,Secundaria,Soltero,Alto,Alta,f,0,0,15,Medio
22,Independiente,134192,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,10,Alto
30,Independiente,158291,Técnico,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
23,Dependiente,249046,Primaria,Soltero,Medio,Media,Masculino,0,0,40,Bajo
52,Dependiente,169182,Primaria,Caso,Bajo,Bajo,Femenino,0,0,25,Bajo
40,Dependiente,89413,Secundaria,Soltero,Alto,Alta,Masculino,0,1672,40,Bajo
41,Mixto,106900,Técnico,Soltero,Alto,Alta,Masculino,0,0,38,Medio
39,Dependiente,34180,Técnico,Soltero,Alto,Alta,Masculino,0,0,60,Alto
45,Dependiente,108100,Técnico,Soltero,Bajo,Bajo,Femenino,NA,0,25,Alto
60,Independiente,101110,Técnico,Soltero,Bajo,Bajo,Masculino,0,0,40,Alto
35,Mixto,157473,Secundaria,Soltero,Bajo,Bajo,Masculino,0,0,40,Bajo
33,Independiente,357691,Superior,Soltero,Medio,Media,Masculino,0,0,40,Medio
34,Dependiente,288486,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
56,Dependiente,136472,Primaria,Soltero,Medio,Media,Masculino,0,0,48,Bajo
39,Dependiente,236391,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Alto
30,Dependiente,48829,Secundaria,Conviviente,Alto,Alta,Femenino,0,1602,30,Medio
44,Independiente,162506,Superior,Soltero,Alto,Alta,Masculino,0,0,35,Alto
32,Dependiente,226696,Técnico,Conviviente,Medio,Media,Masculino,0,0,55,Alto
50,Dependiente,240374,Superior,Soltero,Alto,Alta,Masculino,0,0,40,Alto
43,Dependiente,50646,Secundaria,Soltero,Alto,Alta,Masculino,0,0,70,Medio
54,Dependiente,284952,Primaria,Conviviente,Medio,Alta,Femenino,0,0,43,Medio
18,Mixto,152182,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,25,Alto
46,Dependiente,166809,Secundaria,Soltero,Alto,Baja,Femenino,0,0,40,Bajo
43,Mixto,388725,Técnico,Soltero,Alto,Alta,Masculino,0,0,40,Medio
21,Dependiente,245572,Primaria,Conviviente,Medio,Media,Masculino,0,0,40,Bajo
20,NA,244689,Secundaria,Conviviente,NA,NA,Femenino,0,0,25,Bajo
41,Dependiente,287037,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
42,Dependiente,210525,Secundaria,Soltero,Alto,Alta,Masculino,0,0,20,Alto
27,Independiente,46442,Técnico,Conviviente,Bajo,Alta,Femenino,0,0,35,Bajo
62,Dependiente,26857,Primaria,Caso,Medio,Baja,Femenino,0,0,35,Bajo
20,Dependiente,381357,Primaria,Conviviente,Medio,Media,Masculino,0,0,28,Bajo
34,Dependiente,101266,Técnico,Conviviente,Bajo,Alta,Masculino,0,0,62,Bajo
50,Dependiente,156951,Técnico,Soltero,Alto,Alta,Masculino,3103,0,40,Alto
42,Dependiente,364832,Primaria,Soltero,Medio,Media,Femenino,0,0,40,Bajo
47,Independiente,68493,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
33,Dependiente,138142,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,25,Bajo
23,Dependiente,237720,Técnico,Conviviente,Alto,Alta,Masculino,0,0,38,Medio
61,Dependiente,54373,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
41,Dependiente,100451,Secundaria,Soltero,Alto,Alta,Masculino,7688,0,38,Alto
51,Dependiente,228516,Secundaria,Caso,Alto,Alta,Masculino,0,0,45,Medio
24,Dependiente,381895,Secundaria,Soltero,Alto,Baja,Femenino,0,0,40,Bajo
25,Dependiente,182227,Secundaria,Soltero,Alto,Alta,Masculino,0,1579,40,Medio
19,Dependiente,163578,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,30,Bajo
53,Independiente,86600,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
59,Dependiente,80467,Secundaria,Soltero,Alto,Alta,Femenino,0,0,24,Alto
44,Mixto,90021,Secundaria,Soltero,Alto,Alta,Masculino,0,0,30,Medio
26,Dependiente,266912,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Alto
42,Dependiente,143582,Primaria,Soltero,Medio,Baja,Femenino,0,0,48,Medio
24,Dependiente,149396,Secundaria,Conviviente,Alto,Media,Femenino,0,0,30,Bajo
34,Dependiente,228873,Superior,Soltero,Alto,Alta,Masculino,0,0,45,Alto
47,NA,331650,Secundaria,Soltero,NA,NA,Femenino,0,0,8,Alto
61,Dependiente,168654,Secundaria,Caso,Alto,Baja,Femenino,0,0,20,Bajo
32,Dependiente,153588,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
30,Dependiente,347166,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
37,Dependiente,194630,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Alto
18,NA,151463,Secundaria,Conviviente,NA,NA,Masculino,0,0,7,Bajo
31,Dependiente,259425,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
38,Dependiente,205359,Secundaria,Soltero,Alto,Alta,f,0,0,32,Medio
18,Dependiente,80163,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,20,Alto
31,Dependiente,286282,Técnico,Soltero,Bajo,Media,Femenino,0,0,20,Bajo
33,Dependiente,408813,Técnico,Conviviente,Bajo,Bajo,Femenino,0,0,50,Bajo
55,NA,205527,Secundaria,Soltero,NA,NA,Masculino,0,0,20,Bajo
27,NA,162104,Primaria,Conviviente,NA,NA,Femenino,0,0,40,Bajo
23,Dependiente,215616,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Alto
65,Dependiente,94552,Secundaria,Soltero,Alto,Alta,F,0,0,40,Medio
74,Dependiente,180455,Técnico,Caso,Medio,Media,Femenino,0,0,8,Medio
45,Dependiente,44791,Técnico,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
68,Dependiente,253866,Técnico,Soltero,Alto,Alta,Masculino,0,0,30,Alto
45,Independiente,170099,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Bajo
55,Dependiente,67450,Superior,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
23,Independiente,335453,Técnico,Conviviente,Alto,Alta,Femenino,4800,0,20,Alto
60,Dependiente,230545,Primaria,Soltero,Bajo,Bajo,Femenino,0,0,35,Bajo
49,Dependiente,75673,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Alto
27,Dependiente,252506,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Alto
55,Dependiente,76901,Técnico,Soltero,Bajo,Media,M,0,0,55,Medio
49,Dependiente,144844,Secundaria,Soltero,Alto,Alta,Masculino,0,0,52,Alto
59,Dependiente,366618,Primaria,Soltero,Medio,Media,Masculino,0,0,30,Bajo
39,Dependiente,58972,Técnico,Soltero,Alto,Baja,Masculino,1506,0,40,Medio
18,Dependiente,199039,Secundaria,Conviviente,Alto,Alta,M,594,0,14,Bajo
56,Dependiente,144351,Secundaria,Soltero,Alto,Alta,Masculino,0,0,90,Medio
42,Dependiente,137698,Sin estudios,Caso,Bajo,Bajo,Masculino,0,0,35,Bajo
35,Dependiente,143058,Secundaria,Soltero,Alto,Alta,Masculino,0,0,60,Alto
19,Dependiente,25429,Secundaria,Conviviente,Alto,Alta,Femenino,2000,5200,16,Alto
23,Dependiente,278254,Secundaria,Soltero,Alto,Alta,Masculino,0,0,45,Medio
27,Dependiente,388998,Técnico,Conviviente,Alto,Alta,Masculino,13550,0,46,Alto
40,Dependiente,174373,Técnico,Soltero,Bajo,Media,Masculino,0,0,50,Medio
40,Mixto,151294,Secundaria,Soltero,Alto,Alta,Femenino,0,0,48,Medio
53,Independiente,271544,Secundaria,Soltero,Alto,Alta,Masculino,0,1977,40,Alto
29,Dependiente,283760,Técnico,Conviviente,Bajo,Alta,Femenino,0,0,40,Bajo
39,Dependiente,202937,Superior,Conviviente,Alto,Alta,Femenino,0,0,40,Alto
45,Independiente,160187,Secundaria,Caso,Alto,Baja,Femenino,0,0,40,Bajo
19,Dependiente,151801,Primaria,Conviviente,Bajo,Bajo,Masculino,0,0,39,Bajo
26,Dependiente,202203,Técnico,Conviviente,Alto,Media,Femenino,0,0,50,Alto
32,Dependiente,172375,Técnico,Conviviente,Bajo,Bajo,Masculino,0,0,38,Bajo
32,Dependiente,549430,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,40,Alto
57,Dependiente,212448,Técnico,Soltero,Bajo,Alta,Femenino,2000,5200,45,Medio
22,Dependiente,298227,Secundaria,Conviviente,Alto,Baja,Masculino,0,0,35,Medio
34,NA,55921,Secundaria,Soltero,NA,NA,Masculino,0,0,40,Bajo
34,Dependiente,204461,Superior,Soltero,Alto,Alta,Masculino,0,0,60,Alto
33,Dependiente,180551,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,40,Alto
28,Dependiente,410351,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
26,Independiente,159662,Primaria,Soltero,Medio,Media,Masculino,0,0,40,Bajo
25,Dependiente,231638,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Alto
34,Dependiente,153326,Técnico,Soltero,Medio,Media,Masculino,0,0,40,Alto
44,Dependiente,157217,Técnico,Conviviente,Bajo,Bajo,Masculino,0,0,42,Bajo
23,Independiente,241951,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
23,Dependiente,133582,Sin estudios,Conviviente,Medio,Media,Masculino,0,0,36,Bajo
18,NA,71076,Secundaria,Conviviente,NA,NA,M,0,0,40,Bajo
32,Dependiente,257043,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,42,Medio
22,Dependiente,211361,Técnico,Conviviente,Alto,Alta,Femenino,0,0,30,Alto
36,Dependiente,191335,Secundaria,Soltero,Alto,Alta,Masculino,0,0,56,Bajo
20,Dependiente,333843,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Bajo
29,Dependiente,57889,Técnico,Soltero,Bajo,Bajo,Masculino,0,0,45,Alto
40,Dependiente,170214,Secundaria,Soltero,Alto,Alta,M,0,0,40,Alto
42,Dependiente,190543,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Alto
24,Dependiente,216129,Técnico,Conviviente,Medio,Media,Masculino,0,0,50,Medio
62,Dependiente,115176,Secundaria,Soltero,Alto,Alta,Masculino,0,0,65,Medio
40,Dependiente,178983,Secundaria,Soltero,Alto,Alta,Femenino,0,0,30,Alto
31,Dependiente,209213,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Bajo
22,NA,174626,Primaria,Conviviente,NA,NA,Masculino,0,0,40,Bajo
25,Dependiente,441591,Técnico,Conviviente,Bajo,Media,Masculino,0,0,40,Bajo
60,Mixto,109511,Primaria,Soltero,Medio,Media,Masculino,0,0,40,Bajo
36,Dependiente,29984,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
42,Dependiente,213214,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Bajo
21,Dependiente,399022,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,24,Medio
35,Dependiente,385847,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
33,Dependiente,295591,Sin estudios,Caso,Alto,Alta,Masculino,0,0,40,Alto
19,Dependiente,382738,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Medio
29,Dependiente,251905,Técnico,Soltero,Alto,Alta,Masculino,0,0,45,Alto
62,Dependiente,162245,Superior,Soltero,Alto,Alta,Masculino,0,1628,70,Alto
48,Mixto,176140,Secundaria,Soltero,Alto,Baja,Femenino,0,0,40,Alto
25,Dependiente,130397,Primaria,Conviviente,Medio,Alta,Masculino,0,0,40,Bajo
90,Dependiente,52386,Técnico,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
47,Dependiente,169180,Superior,Conviviente,Alto,Alta,Femenino,0,0,35,Alto
61,Independiente,144723,Superior,Soltero,Alto,Alta,Masculino,7298,0,60,Alto
48,Dependiente,377140,Sin estudios,Conviviente,Alto,Baja,Femenino,0,0,35,Medio
47,Dependiente,239439,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Alto
25,Dependiente,187502,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,24,Medio
35,NA,273558,Secundaria,Conviviente,NA,NA,Masculino,0,0,30,Bajo
38,Dependiente,278924,Técnico,Conviviente,Bajo,Bajo,Masculino,0,0,40,Bajo
27,Dependiente,104329,Secundaria,Soltero,Bajo,Bajo,Masculino,0,0,40,Bajo
45,Dependiente,168038,Técnico,Soltero,Medio,Media,Masculino,0,0,32,Bajo
38,Dependiente,171150,Técnico,Soltero,Bajo,Bajo,Masculino,0,0,40,Alto
31,Dependiente,19491,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
46,Independiente,202560,Técnico,Soltero,Bajo,Bajo,Femenino,0,1408,40,Bajo
25,Independiente,514716,Técnico,Conviviente,Bajo,Bajo,Femenino,0,0,40,Bajo
43,Dependiente,292175,Superior,Soltero,Alto,Baja,Femenino,2000,0,45,Alto
49,Dependiente,191681,Secundaria,Soltero,Alto,Alta,Masculino,2000,0,50,Alto
32,Dependiente,43403,Secundaria,Soltero,Alto,Alta,Femenino,0,1590,54,Alto
47,Dependiente,274720,Sin estudios,Soltero,Bajo,Bajo,Masculino,0,0,40,Bajo
40,Dependiente,225660,Técnico,Soltero,Alto,Alta,Femenino,0,0,45,Alto
31,Dependiente,229636,Secundaria,Soltero,Alto,Alta,Masculino,0,0,45,Alto
26,Dependiente,284250,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,40,Bajo
45,Independiente,192684,Secundaria,Soltero,Alto,Baja,Femenino,0,0,38,Medio
52,Dependiente,284329,Técnico,Soltero,Bajo,Media,Masculino,15024,0,40,Alto
30,NA,58798,Primaria,Caso,NA,NA,Femenino,0,0,44,Bajo
45,Dependiente,126889,Técnico,Soltero,Medio,Media,Masculino,0,1887,60,Alto
45,Dependiente,151584,Superior,Soltero,Alto,Alta,Masculino,0,0,35,Alto
50,Dependiente,196232,Secundaria,Soltero,Alto,Alta,Masculino,7688,5200,50,Alto
30,Dependiente,121142,Técnico,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
67,NA,36135,Secundaria,Soltero,NA,NA,Masculino,2000,5200,8,Bajo
47,Dependiente,46044,Superior,Soltero,Medio,Media,Masculino,0,0,40,Bajo
33,Dependiente,213226,Secundaria,Soltero,Alto,Alta,Masculino,0,0,60,Alto
59,Dependiente,67841,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
72,NA,289930,Técnico,Conviviente,NA,NA,Femenino,991,0,7,Bajo
44,Dependiente,315406,Secundaria,Soltero,Alto,Alta,Masculino,0,0,88,Alto
30,Dependiente,204470,Secundaria,Soltero,Alto,Alta,Masculino,0,0,36,Alto
38,Dependiente,351299,Secundaria,Soltero,Alto,Alta,Masculino,2000,5200,50,Alto
19,Dependiente,292583,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,30,Bajo
67,Dependiente,95113,Secundaria,Soltero,Alto,Alta,Masculino,0,0,37,Alto
