edad,tipo_relacion_laboral,impuestos_anuales,nivel_educativo,estado_civil,clase_trabajo,educacion_final,genero,ganancia_capital,perdida_capital,horas_semanales,nivel_ingresos
28.0,Independiente,86615.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,30.0,Alto
24.0,Independiente,193416.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
37.0,Dependiente,148266.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,6.0,Bajo
36.0,Independiente,110791.0,Técnico,Conviviente,Bajo,Alta,Femenino,0.0,0.0,40.0,Bajo
38.0,Dependiente,203138.0,Técnico,Soltero,Alto,Alta,Femenino,0.0,0.0,50.0,Alto
37.0,Dependiente,138192.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Bajo
31.0,Dependiente,49325.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
32.0,Independiente,217296.0,Secundaria,Soltero,Alto,Alta,Femenino,4064.0,0.0,22.0,Alto
71.0,Dependiente,187493.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
45.0,Independiente,56841.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
49.0,Dependiente,268090.0,Técnico,Soltero,Bajo,Media,Masculino,4800.0,0.0,26.0,Medio
26.0,Dependiente,213625.0,Técnico,Soltero,Medio,Media,Masculino,0.0,0.0,40.0,Bajo
23.0,Dependiente,376383.0,Secundaria,Conviviente,Alto,Baja,Masculino,0.0,0.0,35.0,Bajo
29.0,Independiente,214284.0,Superior,Conviviente,Alto,Baja,Femenino,0.0,0.0,20.0,Medio
35.0,Dependiente,117381.0,Técnico,Conviviente,Medio,Media,Masculino,8614.0,0.0,45.0,Medio
48.0,Dependiente,156926.0,Técnico,Soltero,Medio,Media,Masculino,0.0,0.0,40.0,Medio
35.0,Dependiente,224889.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,40.0,Bajo
26.0,Dependiente,247025.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
33.0,Dependiente,118941.0,Técnico,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
59.0,Dependiente,354037.0,Superior,Soltero,Alto,Alta,Masculino,15024.0,0.0,50.0,Alto
21.0,Dependiente,83033.0,Secundaria,Conviviente,Alto,Alta,Femenino,2176.0,0.0,20.0,Alto
57.0,Dependiente,25124.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,60.0,Medio
34.0,Dependiente,609789.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,30.0,Medio
21.0,Dependiente,548303.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
30.0,Dependiente,56004.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Bajo
25.0,Dependiente,224361.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
33.0,Dependiente,529104.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
34.0,Dependiente,242984.0,Técnico,Conviviente,Bajo,Baja,Masculino,0.0,0.0,40.0,Bajo
42.0,Independiente,142756.0,Técnico,Soltero,Alto,Alta,Femenino,0.0,0.0,50.0,Alto
68.0,Dependiente,191288.0,Primaria,Casado,Alto,Alta,Femenino,0.0,0.0,15.0,Bajo
75.0,Dependiente,256474.0,Superior,Conviviente,Alto,Alta,Masculino,0.0,0.0,16.0,Bajo
62.0,Dependiente,197286.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,48.0,Alto
28.0,Dependiente,167987.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Medio
37.0,Dependiente,148015.0,Técnico,Soltero,Alto,Alta,Femenino,15024.0,0.0,40.0,Alto
31.0,Dependiente,98639.0,Secundaria,Conviviente,Alto,Baja,Masculino,0.0,0.0,40.0,Alto
46.0,Dependiente,239439.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
30.0,Dependiente,341051.0,Superior,Soltero,Alto,Alta,Masculino,15024.0,0.0,60.0,Alto
37.0,Dependiente,249720.0,Técnico,Casado,Bajo,Alta,Femenino,0.0,0.0,32.0,Bajo
31.0,Independiente,207301.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
56.0,Independiente,107314.0,Secundaria,Soltero,Medio,Media,Femenino,0.0,0.0,40.0,Bajo
36.0,Dependiente,235371.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Medio
33.0,Dependiente,419895.0,Sin estudios,Soltero,Alto,Baja,Masculino,0.0,0.0,40.0,Medio
45.0,Dependiente,353012.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
26.0,Mixto,416577.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
28.0,Dependiente,224634.0,Técnico,Soltero,Bajo,Media,Femenino,0.0,0.0,45.0,Medio
34.0,Dependiente,140571.0,Técnico,Soltero,Alto,Baja,Femenino,0.0,0.0,40.0,Bajo
40.0,Dependiente,99651.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,60.0,Alto
31.0,Dependiente,159322.0,Secundaria,Conviviente,Alto,Media,Masculino,0.0,0.0,40.0,Alto
26.0,Dependiente,259585.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,24.0,Medio
82.0,Dependiente,130329.0,Primaria,Soltero,Medio,Media,Masculino,0.0,0.0,50.0,Bajo
34.0,Independiente,318982.0,Superior,Soltero,Alto,Alta,Masculino,0.0,1848.0,40.0,Alto
52.0,Dependiente,270728.0,Primaria,Soltero,Medio,Media,Masculino,0.0,0.0,48.0,Bajo
29.0,Independiente,196912.0,Técnico,Conviviente,Medio,Media,Masculino,0.0,0.0,40.0,Bajo
43.0,Dependiente,35523.0,Técnico,Soltero,Alto,Alta,Femenino,0.0,0.0,35.0,Bajo
34.0,Dependiente,64830.0,Técnico,Soltero,Alto,Alta,Femenino,0.0,0.0,45.0,Alto
38.0,Dependiente,171344.0,Secundaria,Casado,Alto,Alta,Masculino,0.0,0.0,36.0,Bajo
45.0,Independiente,305739.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
46.0,Independiente,213668.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
37.0,Dependiente,180342.0,Técnico,Conviviente,Bajo,Baja,Masculino,0.0,0.0,45.0,Bajo
38.0,Dependiente,91857.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,41.0,Medio
27.0,Dependiente,19395.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,35.0,Alto
25.0,Dependiente,175128.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
27.0,Dependiente,134152.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
71.0,Dependiente,93202.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,16.0,Medio
33.0,Dependiente,232475.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
58.0,Dependiente,349910.0,Superior,Soltero,Alto,Alta,Masculino,0.0,1977.0,50.0,Alto
57.0,Independiente,197875.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Bajo
39.0,Dependiente,65738.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,15.0,Alto
29.0,Dependiente,253262.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Medio
33.0,Dependiente,309350.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
20.0,Dependiente,182200.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,30.0,Alto
17.0,Dependiente,61838.0,Primaria,Conviviente,Medio,Media,Masculino,0.0,0.0,40.0,Medio
62.0,Dependiente,97017.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
19.0,Dependiente,112269.0,Secundaria,Conviviente,Alto,Media,Femenino,0.0,0.0,40.0,Bajo
34.0,Dependiente,231238.0,Primaria,Conviviente,Bajo,Baja,Masculino,0.0,0.0,40.0,Bajo
37.0,Dependiente,99146.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,60.0,Alto
19.0,Dependiente,175820.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,25.0,Medio
23.0,Dependiente,103277.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,24.0,Alto
29.0,Dependiente,207064.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
56.0,Dependiente,193130.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,16.0,Alto
39.0,Dependiente,22494.0,Técnico,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Medio
54.0,Dependiente,28186.0,Técnico,Soltero,Bajo,Alta,Masculino,27828.0,0.0,50.0,Alto
51.0,Independiente,285747.0,Superior,Soltero,Alto,Alta,Masculino,0.0,1977.0,60.0,Alto
34.0,Dependiente,203357.0,Secundaria,Conviviente,Alto,Media,Femenino,0.0,0.0,40.0,Bajo
38.0,Dependiente,292307.0,Técnico,Casado,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
29.0,Dependiente,77572.0,Técnico,Conviviente,Bajo,Alta,Femenino,0.0,0.0,40.0,Bajo
24.0,Dependiente,456460.0,Técnico,Soltero,Bajo,Media,Femenino,0.0,0.0,40.0,Bajo
23.0,Dependiente,292023.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
51.0,Dependiente,108435.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,47.0,Alto
40.0,Dependiente,45687.0,Secundaria,Soltero,Alto,Alta,Masculino,4787.0,0.0,50.0,Alto
46.0,Independiente,371373.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,5200.0,40.0,Alto
46.0,Dependiente,192963.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,2415.0,35.0,Alto
45.0,Dependiente,127738.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
25.0,Dependiente,463667.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,8.0,Medio
62.0,Dependiente,174201.0,Primaria,Casado,Medio,Alta,Femenino,0.0,0.0,25.0,Bajo
39.0,Dependiente,245361.0,Técnico,Soltero,Bajo,Alta,Femenino,0.0,0.0,25.0,Bajo
41.0,Dependiente,223934.0,Técnico,Soltero,Bajo,Alta,Femenino,0.0,0.0,38.0,Bajo
58.0,Dependiente,183810.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,24.0,Bajo
32.0,Dependiente,105938.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Medio
57.0,Dependiente,220789.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
27.0,Dependiente,118799.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Bajo
41.0,Mixto,291965.0,Secundaria,Conviviente,Alto,Baja,Femenino,0.0,0.0,40.0,Bajo
36.0,Dependiente,35309.0,Técnico,Soltero,Bajo,Baja,Masculino,0.0,0.0,40.0,Bajo
48.0,Mixto,349986.0,Técnico,Casado,Bajo,Alta,Masculino,0.0,0.0,40.0,Bajo
40.0,Dependiente,146653.0,Técnico,Soltero,Alto,Baja,Femenino,0.0,0.0,20.0,Alto
32.0,Dependiente,207668.0,Técnico,Conviviente,Medio,Baja,Masculino,0.0,2444.0,50.0,Alto
58.0,Dependiente,93664.0,Secundaria,Soltero,Alto,Alta,Masculino,15024.0,0.0,60.0,Alto
30.0,Dependiente,194901.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,55.0,Alto
23.0,Dependiente,244771.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,20.0,Alto
60.0,Dependiente,317083.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
49.0,Dependiente,135643.0,Secundaria,Casado,Bajo,Baja,Femenino,0.0,0.0,40.0,Bajo
37.0,Dependiente,204145.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,45.0,Medio
48.0,Independiente,123075.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,35.0,Alto
44.0,Dependiente,116632.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
25.0,Dependiente,396633.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,56.0,Alto
60.0,Dependiente,366531.0,Técnico,Casado,Alto,Alta,Femenino,0.0,0.0,40.0,Bajo
21.0,Dependiente,33831.0,Secundaria,Conviviente,Alto,Baja,Femenino,0.0,0.0,40.0,Bajo
67.0,Dependiente,105438.0,Secundaria,Conviviente,Alto,Media,Femenino,0.0,0.0,40.0,Alto
33.0,Dependiente,549413.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
38.0,Dependiente,357173.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
36.0,Independiente,331902.0,Secundaria,Soltero,Alto,Baja,Femenino,0.0,0.0,35.0,Medio
55.0,Dependiente,487411.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
45.0,Dependiente,153141.0,Secundaria,Soltero,Alto,Alta,Masculino,2000.0,0.0,40.0,Alto
32.0,Independiente,198211.0,Técnico,Casado,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
30.0,Dependiente,185177.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,49.0,Alto
66.0,Dependiente,190324.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,18.0,Bajo
47.0,Dependiente,219632.0,Sin estudios,Casado,Bajo,Baja,Masculino,0.0,0.0,40.0,Bajo
46.0,Dependiente,194431.0,Secundaria,Conviviente,Alto,Media,Masculino,0.0,0.0,40.0,Medio
33.0,Dependiente,80058.0,Secundaria,Conviviente,Medio,Media,Masculino,0.0,0.0,48.0,Medio
28.0,Dependiente,31935.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Bajo
27.0,Independiente,204098.0,Secundaria,Soltero,Alto,Media,Masculino,0.0,0.0,50.0,Alto
19.0,Dependiente,277695.0,Sin estudios,Conviviente,Bajo,Baja,Masculino,0.0,0.0,36.0,Bajo
17.0,Mixto,218361.0,Primaria,Conviviente,Medio,Media,Femenino,0.0,1602.0,12.0,Bajo
35.0,Dependiente,154410.0,Técnico,Soltero,Medio,Media,Masculino,0.0,0.0,50.0,Medio
25.0,Dependiente,37741.0,Técnico,Soltero,Bajo,Media,Femenino,0.0,0.0,40.0,Bajo
51.0,Dependiente,55507.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
23.0,Dependiente,224059.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
26.0,Dependiente,195105.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
54.0,Dependiente,108435.0,Técnico,Soltero,Bajo,Baja,Masculino,0.0,0.0,50.0,Medio
30.0,Dependiente,285902.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,40.0,Bajo
26.0,Dependiente,154966.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
48.0,Dependiente,43206.0,Superior,Soltero,Alto,Baja,Femenino,0.0,0.0,25.0,Bajo
19.0,Dependiente,183532.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,25.0,Bajo
38.0,Dependiente,212048.0,Superior,Soltero,Alto,Alta,Femenino,0.0,0.0,30.0,Bajo
50.0,Dependiente,201689.0,Primaria,Soltero,Medio,Media,Masculino,0.0,1977.0,63.0,Alto
35.0,Dependiente,226789.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,58.0,Alto
36.0,Dependiente,416745.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
34.0,Independiente,143766.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
34.0,Dependiente,241885.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Medio
31.0,Dependiente,387116.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,36.0,Bajo
26.0,Dependiente,90915.0,Técnico,Conviviente,Alto,Alta,Femenino,0.0,0.0,15.0,Bajo
57.0,Dependiente,124852.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
22.0,Dependiente,509048.0,Secundaria,Conviviente,Alto,Media,Femenino,0.0,0.0,37.0,Bajo
35.0,Dependiente,306678.0,Secundaria,Soltero,Alto,Alta,Masculino,2885.0,0.0,40.0,Alto
36.0,Dependiente,250238.0,Sin estudios,Conviviente,Bajo,Baja,Femenino,0.0,0.0,40.0,Bajo
26.0,Dependiente,144483.0,Técnico,Soltero,Alto,Alta,Femenino,594.0,0.0,35.0,Alto
28.0,Dependiente,219705.0,Técnico,Soltero,Alto,Alta,Masculino,5013.0,0.0,55.0,Alto
35.0,Dependiente,401930.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,1887.0,42.0,Alto
39.0,Dependiente,224566.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,60.0,Alto
51.0,Dependiente,87205.0,Técnico,Soltero,Bajo,Media,Femenino,7688.0,0.0,20.0,Medio
50.0,Dependiente,410186.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
29.0,Dependiente,370509.0,Técnico,Soltero,Medio,Media,Masculino,0.0,0.0,50.0,Alto
28.0,Dependiente,337664.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
41.0,Dependiente,170299.0,Técnico,Soltero,Bajo,Baja,Femenino,0.0,0.0,43.0,Bajo
28.0,Independiente,216481.0,Técnico,Conviviente,Bajo,Alta,Femenino,0.0,0.0,40.0,Bajo
34.0,Dependiente,170769.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
31.0,Dependiente,156763.0,Secundaria,Soltero,Alto,Alta,Masculino,2829.0,0.0,40.0,Medio
20.0,Dependiente,155775.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,30.0,Bajo
36.0,Dependiente,37019.0,Secundaria,Conviviente,Medio,Media,Masculino,0.0,0.0,50.0,Medio
31.0,Independiente,190228.0,Superior,Conviviente,Alto,Alta,Masculino,0.0,0.0,45.0,Bajo
34.0,Dependiente,198634.0,Técnico,Conviviente,Bajo,Alta,Femenino,0.0,0.0,40.0,Bajo
34.0,Independiente,189843.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
30.0,Dependiente,345898.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,46.0,Bajo
43.0,Dependiente,35662.0,Superior,Soltero,Alto,Alta,Femenino,0.0,0.0,70.0,Alto
57.0,Dependiente,103403.0,Sin estudios,Soltero,Bajo,Baja,Masculino,0.0,0.0,40.0,Bajo
75.0,Dependiente,101887.0,Primaria,Casado,Medio,Media,Femenino,0.0,0.0,70.0,Medio
44.0,Dependiente,156815.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
21.0,Dependiente,77759.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,15.0,Alto
29.0,Dependiente,184078.0,Secundaria,Conviviente,Alto,Media,Femenino,0.0,0.0,40.0,Medio
46.0,Independiente,106705.0,Superior,Conviviente,Alto,Alta,Femenino,0.0,0.0,38.0,Alto
59.0,Dependiente,171015.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,34.0,Medio
23.0,Dependiente,314894.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,45.0,Bajo
26.0,Dependiente,231714.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
46.0,Dependiente,154940.0,Secundaria,Soltero,Alto,Baja,Femenino,0.0,0.0,40.0,Medio
42.0,Dependiente,390781.0,Técnico,Soltero,Bajo,Baja,Femenino,2000.0,0.0,40.0,Bajo
21.0,Dependiente,322674.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,32.0,Bajo
32.0,Dependiente,262153.0,Secundaria,Soltero,Alto,Baja,Masculino,0.0,0.0,35.0,Medio
20.0,Dependiente,122649.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,30.0,Alto
28.0,Dependiente,190911.0,Secundaria,Soltero,Medio,Media,Masculino,0.0,0.0,40.0,Bajo
22.0,Dependiente,203240.0,Primaria,Conviviente,Medio,Media,Femenino,0.0,0.0,40.0,Medio
24.0,Dependiente,85088.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,1762.0,32.0,Alto
18.0,Dependiente,42293.0,Primaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,30.0,Bajo
19.0,Dependiente,195805.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,12.0,Medio
34.0,Dependiente,176244.0,Primaria,Soltero,Medio,Media,Femenino,0.0,0.0,40.0,Medio
35.0,Dependiente,120074.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,30.0,Bajo
24.0,Dependiente,112706.0,Técnico,Conviviente,Bajo,Media,Masculino,0.0,0.0,40.0,Bajo
49.0,Independiente,405309.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,40.0,Alto
27.0,Dependiente,244315.0,Secundaria,Soltero,Alto,Media,Masculino,0.0,0.0,40.0,Alto
40.0,Dependiente,105794.0,Superior,Conviviente,Alto,Alta,Femenino,14084.0,0.0,50.0,Alto
44.0,Dependiente,221172.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,30.0,Medio
25.0,Dependiente,161478.0,Técnico,Conviviente,Bajo,Baja,Femenino,0.0,0.0,40.0,Bajo
27.0,Mixto,158647.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
46.0,Dependiente,346978.0,Técnico,Soltero,Medio,Alta,Femenino,0.0,0.0,40.0,Bajo
32.0,Dependiente,129497.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,55.0,Alto
56.0,Dependiente,95763.0,Primaria,Soltero,Bajo,Baja,Masculino,0.0,0.0,45.0,Bajo
21.0,Dependiente,124589.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Medio
56.0,Independiente,156229.0,Técnico,Soltero,Bajo,Media,Masculino,7688.0,0.0,40.0,Alto
43.0,Dependiente,96102.0,Superior,Casado,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
61.0,Dependiente,315977.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
36.0,Independiente,747719.0,Superior,Soltero,Alto,Alta,Femenino,15024.0,0.0,50.0,Alto
39.0,Dependiente,111499.0,Técnico,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
24.0,Dependiente,283092.0,Secundaria,Conviviente,Alto,Media,Masculino,0.0,0.0,40.0,Bajo
46.0,Independiente,102308.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
42.0,Dependiente,276218.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
29.0,Dependiente,200511.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Bajo
20.0,Dependiente,70076.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Medio
46.0,Dependiente,149388.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,40.0,Alto
51.0,Dependiente,189762.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,15.0,Alto
56.0,Dependiente,257555.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
43.0,Dependiente,99220.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,40.0,Alto
17.0,Dependiente,202521.0,Secundaria,Conviviente,Alto,Alta,Masculino,2000.0,5200.0,40.0,Bajo
38.0,Dependiente,338320.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,40.0,Bajo
33.0,Dependiente,195488.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,52.0,Alto
41.0,Dependiente,648223.0,Sin estudios,Casado,Bajo,Baja,Masculino,0.0,0.0,40.0,Bajo
59.0,Dependiente,91384.0,Técnico,Soltero,Medio,Media,Masculino,0.0,0.0,40.0,Bajo
57.0,Dependiente,133902.0,Secundaria,Casado,Alto,Baja,Femenino,0.0,0.0,45.0,Medio
45.0,Independiente,61885.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,37.0,Alto
43.0,Dependiente,177083.0,Secundaria,Soltero,Alto,Baja,Femenino,0.0,0.0,30.0,Alto
41.0,Dependiente,172828.0,Primaria,Soltero,Medio,Media,Masculino,0.0,0.0,55.0,Bajo
66.0,Independiente,261062.0,Superior,Casado,Alto,Alta,Femenino,0.0,0.0,40.0,Medio
39.0,Dependiente,331481.0,Técnico,Soltero,Medio,Media,Masculino,0.0,1669.0,60.0,Medio
81.0,Dependiente,114670.0,Primaria,Casado,Bajo,Baja,Femenino,2062.0,0.0,5.0,Bajo
28.0,Dependiente,81540.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
64.0,Dependiente,114994.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
47.0,Dependiente,145886.0,Secundaria,Soltero,Alto,Baja,Femenino,0.0,0.0,40.0,Alto
32.0,Dependiente,193260.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
34.0,Dependiente,157446.0,Secundaria,Soltero,Alto,Baja,Masculino,0.0,0.0,45.0,Medio
34.0,Dependiente,24961.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,80.0,Alto
54.0,Dependiente,320196.0,Secundaria,Soltero,Alto,Baja,Femenino,0.0,0.0,40.0,Medio
44.0,Dependiente,468706.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
47.0,Dependiente,573583.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,48.0,Alto
73.0,Dependiente,102510.0,Primaria,Soltero,Medio,Media,Masculino,6418.0,0.0,99.0,Alto
67.0,Dependiente,252842.0,Secundaria,Soltero,Medio,Media,Masculino,1797.0,0.0,20.0,Bajo
59.0,Dependiente,116442.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
36.0,Independiente,168894.0,Técnico,Casado,Bajo,Media,Femenino,0.0,0.0,40.0,Bajo
45.0,Dependiente,183598.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Medio
46.0,Mixto,173243.0,Secundaria,Soltero,Alto,Alta,Masculino,5178.0,0.0,40.0,Alto
45.0,Dependiente,189564.0,Técnico,Soltero,Medio,Media,Femenino,0.0,0.0,42.0,Medio
17.0,Independiente,39815.0,Primaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,25.0,Bajo
47.0,Dependiente,109832.0,Secundaria,Soltero,Alto,Alta,Masculino,5178.0,0.0,30.0,Alto
61.0,Dependiente,120939.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,5.0,Alto
18.0,Dependiente,200047.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,35.0,Bajo
